Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2024-11-16 08:01:43 +0000,Medicine Ball Russian Twist, 16,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-16 08:01:43 +0000,Medicine Ball Russian Twist, 16,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-16 08:01:43 +0000,Seated Back Extension, 8,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-16 08:01:43 +0000,Seated Back Extension, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-16 08:01:43 +0000,Seated Back Extension, 10,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-16 08:01:43 +0000,Seated Back Extension, 16,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Dumbbell Decline Bench Press, 8,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Dumbbell Decline Bench Press, 8,18.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Dumbbell Decline Bench Press, 8,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Dumbbell Decline Bench Press, 8,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Elevated Platform Barbell Romanian Deadlift, 10,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-15 16:47:58 +0000,Elevated Platform Barbell Romanian Deadlift, 8,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Elevated Platform Barbell Romanian Deadlift, 8,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Elevated Platform Barbell Romanian Deadlift, 8,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Elevated Platform Barbell Romanian Deadlift, 8,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Sumo Deadlift, 15,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Sumo Deadlift, 15,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Sumo Deadlift, 15,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Sumo Deadlift, 15,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Dumbbell Romanian Deadlift, 14,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Dumbbell Romanian Deadlift, 14,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Dumbbell Romanian Deadlift, 14,14.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Dumbbell Romanian Deadlift, 14,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Hammerstrength Decline Chest Press, 10,50.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Hammerstrength Decline Chest Press, 10,60.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Hammerstrength Decline Chest Press, 8,70.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Hammerstrength Decline Chest Press, 7,70.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Kettlebell Swing, 13,16.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Kettlebell Swing, 13,16.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Kettlebell Swing, 13,16.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Kettlebell Swing, 13,16.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Single Arm Cable Press, 12,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Single Arm Cable Press, 12,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Single Arm Cable Press, 12,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-15 16:47:58 +0000,Vertical Leg Raise, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Vertical Leg Raise, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Vertical Leg Raise, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Vertical Leg Raise, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Reverse Hyperextension, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Reverse Hyperextension, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Reverse Hyperextension, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Reverse Hyperextension, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-15 16:47:58 +0000,Reverse Hyperextension, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Shotgun Row, 7,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Shotgun Row, 7,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Shotgun Row, 7,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Shotgun Row, 7,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Burpee, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Burpee, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Burpee, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Burpee, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Back Squat, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-14 14:54:40 +0000,Back Squat, 12,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Back Squat, 12,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Back Squat, 12,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Bent Over Barbell Row, 8,45.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-14 14:54:40 +0000,Bent Over Barbell Row, 15,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Bent Over Barbell Row, 15,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Bent Over Barbell Row, 15,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Hammer Curls, 12,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Hammer Curls, 12,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Hammer Curls, 12,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Preacher Curl, 15,18.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Preacher Curl, 17,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Preacher Curl, 17,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Preacher Curl, 17,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Dual Kettlebell Front Squat, 10,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Dual Kettlebell Front Squat, 10,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Dual Kettlebell Front Squat, 10,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Kettlebell Row, 8,24.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Kettlebell Row, 8,24.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Kettlebell Row, 8,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Cable Crunch, 12,31.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Cable Crunch, 12,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Cable Crunch, 12,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-14 14:54:40 +0000,Scissor Crossover Kick, 11,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Scissor Crossover Kick, 11,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-14 14:54:40 +0000,Scissor Crossover Kick, 11,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-10 08:10:30 +0000,Cable Rope Tricep Extension, 8,25.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-10 08:10:30 +0000,Cable Rope Tricep Extension, 4,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Cable Rope Tricep Extension, 4,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Cable Rope Tricep Extension, 4,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Cable Rope Tricep Extension, 4,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Cable Rope Tricep Extension, 4,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Barbell Incline Bench Press, 8,30.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-10 08:10:30 +0000,Barbell Incline Bench Press, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Barbell Incline Bench Press, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Barbell Incline Bench Press, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Deadlift, 8,50.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-10 08:10:30 +0000,Deadlift, 12,80.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Deadlift, 12,80.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Deadlift, 12,80.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Smith Machine Incline Bench Press, 10,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Smith Machine Incline Bench Press, 10,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Smith Machine Incline Bench Press, 12,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Smith Machine Incline Bench Press, 12,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Cable Crossover Fly, 10,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-10 08:10:30 +0000,Cable Crossover Fly, 10,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-10 08:10:30 +0000,Cable Crossover Fly, 10,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-10 08:10:30 +0000,Decline Push Up, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Decline Push Up, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Decline Push Up, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Romanian Deadlift, 8,50.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-10 08:10:30 +0000,Romanian Deadlift, 9,80.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Romanian Deadlift, 9,80.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Romanian Deadlift, 9,80.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Dumbbell Tricep Extension, 8,14.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Dumbbell Tricep Extension, 10,16.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Dumbbell Tricep Extension, 12,18.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Dumbbell Tricep Extension, 14,18.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Decline Russian Twists, 11,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-10 08:10:30 +0000,Decline Russian Twists, 11,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-10 08:10:30 +0000,Decline Russian Twists, 11,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-10 08:10:30 +0000,Decline Sit Up, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Decline Sit Up, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-10 08:10:30 +0000,Decline Sit Up, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Barbell Curl, 5,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Barbell Curl, 5,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Barbell Curl, 9,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Barbell Curl, 10,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Chin Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Chin Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Chin Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Chin Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Cable Lateral Raise, 10,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-08 14:17:49 +0000,Cable Lateral Raise, 10,5.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-08 14:17:49 +0000,Cable Lateral Raise, 10,7.5,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-08 14:17:49 +0000,Dumbbell Lateral Raise, 13,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-08 14:17:49 +0000,Dumbbell Lateral Raise, 13,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-08 14:17:49 +0000,Dumbbell Back Fly, 10,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-08 14:17:49 +0000,Dumbbell Back Fly, 10,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-08 14:17:49 +0000,Seated Dumbbell Rear Delt Raise, 11,9.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-08 14:17:49 +0000,Seated Dumbbell Rear Delt Raise, 11,9.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-08 14:17:49 +0000,Reverse Grip Barbell Bent Over Row, 10,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-08 14:17:49 +0000,Reverse Grip Barbell Bent Over Row, 5,35.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-08 14:17:49 +0000,Reverse Grip Barbell Bent Over Row, 10,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Reverse Grip Barbell Bent Over Row, 10,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,EZ-Bar Curl, 8,25.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-08 14:17:49 +0000,EZ-Bar Curl, 9,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,EZ-Bar Curl, 9,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Stiff-Legged Barbell Good Morning, 8,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Stiff-Legged Barbell Good Morning, 8,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Stiff-Legged Barbell Good Morning, 8,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-08 14:17:49 +0000,Russian Twist, 12,14.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-08 14:17:49 +0000,Russian Twist, 12,14.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-08 14:17:49 +0000,Russian Twist, 12,14.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-07 14:00:20 +0000,Cable Pull Through, 5,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Cable Pull Through, 5,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Cable Pull Through, 5,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Cable Pull Through, 5,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Cable Pull Through, 5,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Barbell Back Squat with Deep Partial Squat, 10,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-07 14:00:20 +0000,Barbell Back Squat with Deep Partial Squat, 13,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Barbell Back Squat with Deep Partial Squat, 13,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Barbell Back Squat with Deep Partial Squat, 13,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Barbell Back Squat with Deep Partial Squat, 13,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Bulgarian Split Squat, 8,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-07 14:00:20 +0000,Bulgarian Split Squat, 7,30.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-07 14:00:20 +0000,Bulgarian Split Squat, 7,30.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-07 14:00:20 +0000,Bulgarian Split Squat, 7,30.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-07 14:00:20 +0000,Leg Extension, 8,25.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-07 14:00:20 +0000,Leg Extension, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Leg Extension, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Leg Extension, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Leg Extension, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Single Leg Kickback, 9,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-07 14:00:20 +0000,Single Leg Kickback, 9,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-07 14:00:20 +0000,Single Leg Kickback, 9,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-07 14:00:20 +0000,Single Leg Kickback, 9,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-07 14:00:20 +0000,Barbell Glute Bridge, 0,20.0,10.0,0.0,0.0,0.0,false,, 0.0
2024-11-07 14:00:20 +0000,Barbell Glute Bridge, 0,20.0,10.0,0.0,0.0,0.0,false,, 0.0
2024-11-07 14:00:20 +0000,Barbell Glute Bridge, 0,20.0,10.0,0.0,0.0,0.0,false,, 0.0
2024-11-07 14:00:20 +0000,Barbell Glute Bridge, 0,20.0,10.0,0.0,0.0,0.0,false,, 0.0
2024-11-07 14:00:20 +0000,Dumbbell Squat To Shoulder Press, 12,12.5,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-07 14:00:20 +0000,Dumbbell Squat To Shoulder Press, 12,12.5,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-07 14:00:20 +0000,Dumbbell Squat To Shoulder Press, 12,12.5,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-07 14:00:20 +0000,Side Bridge, 0,0.0,35.0,0.0,0.0,0.0,false,, 0.0
2024-11-07 14:00:20 +0000,Side Bridge, 0,0.0,35.0,0.0,0.0,0.0,false,, 0.0
2024-11-07 14:00:20 +0000,Side Bridge, 0,0.0,35.0,0.0,0.0,0.0,false,, 0.0
2024-11-07 14:00:20 +0000,Stability Ball Back Extension, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Stability Ball Back Extension, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-07 14:00:20 +0000,Stability Ball Back Extension, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Barbell Bench Press, 8,35.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-06 09:24:55 +0000,Barbell Bench Press, 5,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Barbell Bench Press, 5,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Barbell Bench Press, 5,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Barbell Bench Press, 5,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Barbell Bench Press, 5,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Close-Grip Bench Press, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-06 09:24:55 +0000,Close-Grip Bench Press, 6,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Close-Grip Bench Press, 6,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Close-Grip Bench Press, 6,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Close-Grip Bench Press, 6,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Close-Grip Bench Press, 6,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Seated Leg Curl, 8,35.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-06 09:24:55 +0000,Seated Leg Curl, 10,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Seated Leg Curl, 10,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Seated Leg Curl, 10,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Tricep Push Up, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Tricep Push Up, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Tricep Push Up, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Tricep Push Up, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Dumbbell Bench Press, 8,15.0,0.0,0.0,0.0,0.0,true,, 2.0
2024-11-06 09:24:55 +0000,Dumbbell Bench Press, 10,26.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-06 09:24:55 +0000,Dumbbell Bench Press, 5,26.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-06 09:24:55 +0000,Smith Machine Bench Press, 8,25.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-06 09:24:55 +0000,Smith Machine Bench Press, 7,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Smith Machine Bench Press, 7,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Good Morning, 8,25.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-06 09:24:55 +0000,Good Morning, 13,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Good Morning, 13,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,EZ-Bar Overhead Tricep Extension, 8,18.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-06 09:24:55 +0000,EZ-Bar Overhead Tricep Extension, 6,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,EZ-Bar Overhead Tricep Extension, 6,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Exercise Ball Crunch, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Exercise Ball Crunch, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Exercise Ball Crunch, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Exercise Ball Crunch, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Leg Raise, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Leg Raise, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Leg Raise, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-06 09:24:55 +0000,Leg Raise, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-03 09:13:05 +0000,Leg Press, 8,80.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-03 09:13:05 +0000,Leg Press, 3,120.0,0.0,0.0,0.0,0.0,true,, 1.0
2024-11-03 09:13:05 +0000,Leg Press, 6,130.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-03 09:13:05 +0000,Leg Press, 6,130.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-03 09:13:05 +0000,Leg Press, 6,130.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-03 09:13:05 +0000,Leg Press, 6,130.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-03 09:13:05 +0000,Dumbbell Bicep Curl, 13,18.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-03 09:13:05 +0000,Dumbbell Bicep Curl, 13,18.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-03 09:13:05 +0000,Dumbbell Bicep Curl, 13,18.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-03 09:13:05 +0000,Dumbbell Bicep Curl, 13,18.0,0.0,0.0,0.0,0.0,false,, 2.0
2024-11-03 09:13:05 +0000,Cable Row, 12,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-03 09:13:05 +0000,Cable Row, 12,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2024-11-03 09:13:05 +0000,Cable Row, 14,55.0,0.0,0.0,0.0,0.0,false,, 1.0
